GOX,LSDC,NC,NSD,FG,W,H,Lg,LSP,nPerDecade,VgMin,VgMax,Vdd,Rfb,WK,Vth,gmax,ioff,isat,sslop,Vt,rout
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.005,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00023668885361307,2.06E-14,8.69E-05,0.0596877843628875,0.222225610626468,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.005,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000202835886891017,2.19E-14,6.43E-05,0.0596782722936197,0.220365884328569,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.005,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000236193137875596,1.98E-14,8.78E-05,0.0596498592721602,0.221169074883177,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.005,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000205543623111589,2.11E-14,6.54E-05,0.0596510503563012,0.219094397963119,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000213447825284063,3.53E-14,7.97E-05,0.0596748362013794,0.20457684854561,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000195461987880969,3.85E-14,6.88E-05,0.0596726466916369,0.202897517285237,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000257213453142782,4.89E-13,0.00010047856115079,0.0627434253318675,0.193316625851233,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000231773567753668,4.16E-13,7.83E-05,0.0631273878582074,0.197842377242549,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000245387503815177,2.61E-13,9.30E-05,0.0623221036851144,0.200884336308297,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000230446386241328,1.86E-13,7.66E-05,0.0616023784522104,0.20547340621335,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000242576274555271,1.58E-13,9.37E-05,0.0616853498147059,0.20162975904596,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000227720715489943,1.20E-13,7.56E-05,0.0610434153263949,0.206698015608567,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000239790233793842,1.06E-13,9.32E-05,0.060690242747335,0.201912563875954,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000224746124667939,7.65E-14,7.53E-05,0.0604890916231782,0.208543173227398,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000237396611575414,7.70E-14,9.54E-05,0.0602522370614289,0.203365162106819,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000223906768538308,6.18E-14,7.40E-05,0.0604300585944684,0.208835077923467,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000234321417082509,6.58E-14,9.58E-05,0.0602252625941122,0.202830846268728,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000213700702827188,5.70E-14,7.12E-05,0.0601447237693405,0.205494377924918,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000231293954408779,4.99E-14,9.14E-05,0.0600143104824944,0.205125643389575,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000210984148053226,5.03E-14,7.18E-05,0.059954805472613,0.204798441287237,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000226638312639595,4.30E-14,9.03E-05,0.0598427950707097,0.205558950200776,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000210036309794472,4.59E-14,7.46E-05,0.0598623147126068,0.204249674276472,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000223057451826242,3.97E-14,8.98E-05,0.0598118150955297,0.205172932757491,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00020071395976306,4.23E-14,6.92E-05,0.0597900016700673,0.203969322571547,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000221029337191187,3.74E-14,8.99E-05,0.0597343786892259,0.204673684663517,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.006,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00020147053188721,4.03E-14,7.03E-05,0.0597325542298122,0.203356172178443,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000253821477575307,6.10E-14,9.67E-05,0.0597708627720785,0.191350384019905,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000234028633716733,5.56E-14,8.16E-05,0.0597330932048178,0.194358950510728,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000322262320233923,1.52E-12,0.000119813120462075,0.0644939025632783,0.186081254400165,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00027045047749688,1.87E-12,9.18E-05,0.0651530532139262,0.171243918041253,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000291642377023184,9.30E-13,0.000104759082311237,0.0639182976901584,0.180289716869121,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000269647271551522,6.49E-13,8.92E-05,0.0625839540446197,0.184108230462323,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000289825654615772,4.99E-13,0.000107558551704897,0.0628425531497596,0.18305662391945,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000265728312598596,3.98E-13,8.73E-05,0.0619773035542341,0.187471737604582,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000288728664501466,2.90E-13,0.000108471170743934,0.0620260700777515,0.184804506792949,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000264900597599191,2.09E-13,9.04E-05,0.0614399262305787,0.191657791194268,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000288621717936148,1.68E-13,0.000112321044697807,0.0608480687272298,0.188429668691849,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000261469868120068,1.49E-13,8.67E-05,0.0610532053211802,0.194170731627738,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000284855973009974,1.34E-13,0.000112148547867116,0.0604673051379105,0.188468757928934,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000254250777149576,1.07E-13,8.44E-05,0.0606712300887562,0.195756117407955,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000273932407634706,9.95E-14,0.000105360027645748,0.0603612933422338,0.191387504520903,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000251982291964722,8.43E-14,8.46E-05,0.0603035512587328,0.195822252251179,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00026719679191149,7.97E-14,0.000103613423667099,0.0600911614678999,0.192443302245256,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000251379664318316,7.43E-14,8.76E-05,0.0600334472439695,0.19506834010729,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000262862233504028,7.16E-14,0.000102681156810195,0.0599399505413302,0.192043029785881,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000260005773600755,6.66E-14,0.000102268815923929,0.0598910967783653,0.191433261922956,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.028,0.007,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000241009567760591,6.05E-14,8.29E-05,0.0599218554749227,0.194488709771144,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000249237165160493,9.18E-14,0.000106014563117299,0.0599521456121249,0.183459009797468,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000236616275744061,8.70E-14,9.42E-05,0.0599463651729972,0.184914271912314,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000314767271393459,6.65E-12,0.000133087049233682,0.06653219352771,0.161686345393072,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000269942679980957,6.83E-12,0.000108445323719141,0.0681723514063602,0.15257460736972,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000267766981166324,1.80E-12,0.000103345570617235,0.0642994361486818,0.169539654432141,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000286699562660625,1.33E-12,0.000121325886242025,0.0645451865506245,0.172228681414505,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000265194270980702,1.03E-12,0.000100604004636012,0.0630253186551759,0.175467510296211,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000286891601349179,7.06E-13,0.000122627144475227,0.063327444634445,0.175894294416318,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000265424506355602,5.02E-13,0.000105715599471655,0.0621327193543126,0.179678866615209,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000283816349006634,3.25E-13,0.000123305676646089,0.0616726137228288,0.179602986896155,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000262839261457535,3.27E-13,0.000102771554695956,0.0621291367961142,0.182234595486718,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00028054307438084,2.40E-13,0.000122793560779049,0.0609566429893334,0.180382742592692,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000256876399818621,2.04E-13,0.000100147106519324,0.0612124696686149,0.184926618208783,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000268050907310911,1.72E-13,0.000114977907991476,0.0607598221168699,0.182750676579608,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000253465807867483,1.51E-13,9.96E-05,0.0608898209862683,0.185491142315755,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00026215718494638,1.32E-13,0.000112878417233054,0.0605680701326872,0.18395310384371,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000252270170556401,1.25E-13,0.000101809404454163,0.0604666270238355,0.185099956929446,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000257041655639531,1.13E-13,0.000111208116146379,0.0602342538326745,0.183910650886136,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000243613342791598,1.05E-13,9.61E-05,0.0601815084694823,0.185699467974369,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000254365356426226,1.02E-13,0.000110699273401725,0.0600659518261349,0.183446891363042,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.008,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000242944253550392,9.61E-14,9.62E-05,0.0600634753678759,0.185113459014192,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000214855828366408,1.31E-14,6.42E-05,0.0596182071810629,0.230237918007236,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000203456319747042,1.33E-14,6.19E-05,0.0596128769325703,0.230203194579044,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000256081454969605,4.44E-14,8.31E-05,0.0608985899088655,0.237328285177207,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000227827355289947,4.31E-14,6.52E-05,0.0606632092363772,0.237755000567082,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000247984838311636,2.70E-14,7.50E-05,0.0600863136208569,0.239006638700593,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000247713725361837,2.28E-14,7.62E-05,0.0600573230840353,0.237529384486915,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000227894137675029,2.24E-14,6.62E-05,0.0600181694796762,0.237981875268542,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000249637795497774,2.02E-14,7.75E-05,0.0598788624403218,0.23644519936853,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000225167386292563,1.91E-14,6.85E-05,0.0598513942053607,0.237045845607592,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000244483179060854,1.73E-14,8.32E-05,0.059718464441792,0.235686928305823,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000220126941330651,1.73E-14,6.10E-05,0.0597907285461911,0.235662543754906,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000244349171206264,1.64E-14,8.48E-05,0.0597159921215499,0.234399683329161,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000211893576460915,1.59E-14,5.25E-05,0.0597102845126692,0.234684430549284,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000236060800317799,1.52E-14,8.10E-05,0.0596776233273761,0.23339571964118,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000211002497762591,1.50E-14,5.38E-05,0.0596620613700465,0.233793017204652,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000232362265159514,1.43E-14,8.15E-05,0.0596384843676998,0.232676958594016,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000213927446703752,1.48E-14,6.46E-05,0.059631082384587,0.232570917248853,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00022997411777486,1.39E-14,8.23E-05,0.0596231382932468,0.231820276368939,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000207653462281078,1.40E-14,6.18E-05,0.0596270737763073,0.231893228583644,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000229046758217036,1.38E-14,8.38E-05,0.0596060909764133,0.230841092391185,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.004,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000209612862703143,1.37E-14,6.24E-05,0.05961804882747,0.230876760064147,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000231910705399606,2.03E-14,7.59E-05,0.0596538131676266,0.220000757262907,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000211543511261782,2.18E-14,6.94E-05,0.0596458635567897,0.217761046696863,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000279097092373341,1.22E-13,9.48E-05,0.0615981209727926,0.219259270949076,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00024323251687582,1.28E-13,7.41E-05,0.0618679096034402,0.220533565335784,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.00025899596128249,8.11E-14,8.58E-05,0.0614744882468565,0.221384268076001,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000242566618860787,6.51E-14,7.44E-05,0.0609131025627225,0.226701962393089,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000258408343996525,5.51E-14,8.70E-05,0.0603967616393623,0.220655584835396,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000236153362945826,5.15E-14,7.36E-05,0.0603618645610765,0.224114652075277,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000235008661999381,3.96E-14,7.64E-05,0.0601277302576958,0.224136740302295,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000257050149930141,3.60E-14,9.36E-05,0.0601195320303757,0.221078765446293,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000228944892050031,3.40E-14,6.99E-05,0.0600466084216182,0.223475960397746,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000255403123825909,3.19E-14,9.48E-05,0.0597982833292242,0.219252943023848,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000222809454527006,2.91E-14,6.55E-05,0.0598847077622836,0.222988487089102,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000253282475749821,2.61E-14,9.06E-05,0.0597517892581743,0.222545939156415,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000221182643822087,2.67E-14,6.64E-05,0.0597893834756844,0.221525142624864,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000249518671536592,2.36E-14,9.06E-05,0.0597476320230712,0.222509203701461,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000224552945646846,2.49E-14,7.31E-05,0.0597297065376774,0.220567104346314,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000247533433638854,2.22E-14,9.10E-05,0.0596958133976998,0.221526986703536,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.028,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000215594347590346,2.36E-14,6.99E-05,0.0596873621448536,0.219646670071035,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.03,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000247149918087452,2.13E-14,9.19E-05,0.0596545695336784,0.220474535659077,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.005,0.03,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000217359035128831,2.25E-14,7.06E-05,0.059650860089775,0.218653258356647,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.032,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000223470359713106,3.78E-14,8.19E-05,0.0596751896587069,0.20429157025785,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.032,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000207078475169728,4.10E-14,7.35E-05,0.0596727382520732,0.202756962415669,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.012,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000270832000275609,5.37E-13,0.000105652960765585,0.0627715161185991,0.193139635907908,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.012,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00024358856964989,4.65E-13,8.28E-05,0.0633058554300295,0.196948297057393,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.014,0.01,1,-0.2,0.8,0.1,0,4.8,,0.0002561979166092,2.89E-13,9.57E-05,0.0623944623142596,0.200529555256968,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.014,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00024198731126226,2.05E-13,8.08E-05,0.0616619905978159,0.20502064606735,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.016,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000253930619744215,1.74E-13,9.68E-05,0.0617324693679849,0.201313943546521,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.016,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000239498800569041,1.33E-13,7.97E-05,0.0610357768073026,0.206245158843947,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.018,0.01,1,-0.2,0.8,0.1,0,4.8,,,,,,,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.018,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000233272579382062,9.77E-14,8.02E-05,0.0605277321849377,0.204519494047321,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.02,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000249607127002145,8.34E-14,0.000100924468921023,0.0602659179435469,0.203103040692245,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.02,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000231233866816868,7.89E-14,7.82E-05,0.0604813633703195,0.204722927644413,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.022,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000246625826267162,7.10E-14,0.000101404178483077,0.0602327170489795,0.202590732609599,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.022,0.02,1,-0.2,0.8,0.1,0,4.8,,0.00022558267984447,6.31E-14,7.54E-05,0.0601738082674316,0.204813790087139,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.024,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000242807063361983,5.38E-14,9.57E-05,0.0600365447830176,0.204817390579144,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.024,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000222893844498281,5.43E-14,7.63E-05,0.0599745931282528,0.204467186206148,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.026,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000238168732131789,4.62E-14,9.47E-05,0.0598534630788147,0.205258087384217,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.026,0.02,1,-0.2,0.8,0.1,0,4.8,,0.000222181417256921,4.88E-14,7.94E-05,0.0598662633900617,0.204138116563911,
0.001,0.01,1.00E+17,3.00E+19,0.008,0.03,0.006,0.028,0.01,1,-0.2,0.8,0.1,0,4.8,,0.000234356791006215,4.27E-14,9.41E-05,0.0598187526283119,0.204873606140105,
